Timestamp,Left foot[q_x],Left foot[q_y],Left foot[q_z],Left foot[q_w],Left foot[v_x],Left foot[v_y],Left foot[v_z],Right foot[q_x],Right foot[q_y],Right foot[q_z],Right foot[q_w],Right foot[v_x],Right foot[v_y],Right foot[v_z]
0.6331459999928484,0.1759694035369314,-0.20519139506188877,-0.050661232565462774,-0.9614388695732873,-0.0750117376446724,-0.14270231127738953,-0.3386107087135315,-0.1349964064243418,-0.2392345365759489,-0.005275679237827022,-0.9615170169946992,-0.08861610077448558,0.02688433661299663,-0.30437374712139154
0.6498629999987315,0.17604878729609552,-0.20527715494509793,-0.05070068055490594,-0.9614039500337461,-0.08373026549816132,-0.12177319824695587,-0.30715376138687134,-0.1350587589325043,-0.23929203263204446,-0.005267687925253979,-0.9614939969746865,-0.06184578187074873,0.019145769875142722,-0.301880287035153
0.6665800000046147,0.17609012738985635,-0.20534777644537294,-0.050730670304050846,-0.9613797152193648,-0.09952902048826218,-0.1178363561630249,-0.31249910593032837,-0.13505228075606254,-0.2393184235064488,-0.005255387030737581,-0.9614884058272001,-0.05791828530194465,0.0006399583479247389,-0.29973154860735074
0.683296999995946,0.1760718764072949,-0.20537127635705626,-0.050739667104672787,-0.9613775633787149,-0.10491697490215302,-0.12742941081523895,-0.3275375962257385,-0.135002358135809,-0.23932810478317484,-0.005258023038206314,-0.9614929925654134,-0.07410601013828379,-0.011173519283410547,-0.3256250494824756
0.7000140000018291,0.17604511634136993,-0.20535112034641845,-0.05076775320034381,-0.9613852867710287,-0.06744643300771713,-0.09052003175020218,-0.31028562784194946,-0.13494749402566023,-0.23931676459178658,-0.005263857100269011,-0.9615034850950577,-0.08378876198510773,-0.008585336701163914,-0.33082092416942865
0.7167309999931604,0.17603090715234887,-0.2053912366953718,-0.05076099627013517,-0.9613796757127386,-0.04402618855237961,-0.09067147225141525,-0.31651121377944946,-0.13492104733062352,-0.23928487368269838,-0.005277693622837828,-0.9615150576896265,-0.06872759450094637,-0.01939642026941597,-0.3668830604807959
0.7334479999990435,0.17606400552588142,-0.20549215049587014,-0.05082330610671229,-0.9613487575272299,-0.038869548588991165,-0.09228778630495071,-0.3298521637916565,-0.13495042645566882,-0.23931161969359827,-0.005295208960659454,-0.9615041819155665,-0.03694484516102345,-0.015678609453594533,-0.37375580858759894
0.7501650000049267,0.17615180956471715,-0.20565888930534293,-0.050841268181571,-0.961296066093302,-0.04012317210435867,-0.10257451236248016,-0.32390597462654114,-0.13502188527333803,-0.23939367683848858,-0.005304118045634176,-0.9614736732322632,-0.06142121129490785,-0.03182844624344384,-0.34668609487744007
0.7665819999965606,0.17625541634079717,-0.2058152433934886,-0.05084956362223188,-0.9612431719793072,-0.07848063111305237,-0.10494588315486908,-0.3183126747608185,-0.13516396738632727,-0.2394665868616872,-0.005288656193994345,-0.961435637894115,-0.06670927695707254,-0.038001498026590086,-0.3741131186538631
0.7832990000024438,0.17636446043428802,-0.2059778267871595,-0.05087923854030661,-0.9611867742813152,-0.05518755689263344,-0.10717534273862839,-0.327361136674881,-0.13547092477346548,-0.23957251050050052,-0.005255546119810536,-0.9613662257373577,0.024487360181138382,-0.03285692006486075,-0.43516459820190995
0.800015999993775,0.17643470880784257,-0.20624615379073932,-0.05099424972550864,-0.9611102455334409,-0.006791738793253899,-0.17948566377162933,-0.34165388345718384,-0.13591634260060023,-0.23983798489910435,-0.00517905932453847,-0.9612375700929122,0.09339958845049154,0.027441784895440607,-0.4056176285207859
0.8167329999996582,0.1764298944536608,-0.2066283259642641,-0.051162431841551205,-0.9610201001125496,-0.09140181541442871,-0.14375776052474976,-0.33503061532974243,-0.13638551952482963,-0.2402974296540272,-0.005012777772229655,-0.9610572342085648,0.011352177663859986,0.07539384085865809,-0.33481904746935853
0.8334500000055414,0.17638224430871885,-0.2069600236205276,-0.05129729412482567,-0.9609502797393221,-0.10854800790548325,-0.08771854639053345,-0.30489736795425415,-0.13686805650225461,-0.24088248092346085,-0.004832045659311625,-0.9608430760681999,-0.09517676645615085,-0.005024891405315424,-0.2965337332142931
0.8501669999968726,0.17632917268073225,-0.20723936948773428,-0.05143490449024471,-0.9608924587049968,-0.08310133963823318,-0.10516824573278427,-0.3186626732349396,-0.13742614189191785,-0.2414935455412449,-0.004705596664729363,-0.9606106288953138,-0.12452719043694567,-0.10739990428784138,-0.30195878299668305
0.8668840000027558,0.17621584209721355,-0.20750759523822676,-0.05155425264506144,-0.9608489652107803,-0.0859261006116867,-0.12267055362462997,-0.3146238923072815,-0.13806322332343568,-0.2420713993832212,-0.004614425824264667,-0.9603742453025824,-0.12960726446778026,-0.09008245816051955,-0.3032155398772091
0.8833009999943897,0.17607424999035165,-0.2077482214960889,-0.0517079434058519,-0.9608146665951163,-0.07091476768255234,-0.14889134466648102,-0.3457050919532776,-0.13869780077558497,-0.2426198606000187,-0.004549354640227946,-0.9601446904893038,-0.12126633583662196,0.0010242494300340271,-0.2725310863901838
0.9000180000002729,0.1758685158660399,-0.20803073258637045,-0.05190454887517417,-0.9607806186808302,-0.0626329630613327,-0.16015012562274933,-0.3446560800075531,-0.13926492833343432,-0.24311452979463763,-0.004525763037441455,-0.9599375618278224,-0.09821818960883176,0.04312840314533666,-0.27014542532822877
0.9164350000064587,0.17565950863303986,-0.20835119337419308,-0.05215602305585979,-0.9607357943291929,-0.10343339294195175,-0.09637407958507538,-0.3236123025417328,-0.13970225832653485,-0.24351921553184736,-0.004536222309067104,-0.9597713755746118,-0.07853470927837237,0.05129551381653906,-0.2827181207046291
0.93315199999779,0.1754648144421181,-0.20857451777867755,-0.052329148198375086,-0.9607135003085039,-0.12981072068214417,-0.02798086777329445,-0.29028135538101196,-0.14001668164675554,-0.2438782125123737,-0.004553472098724042,-0.9596343117116262,-0.09008147937032825,0.0427622621328988,-0.2831604373928256
0.9498690000036731,0.17532301350506668,-0.20870610702433956,-0.05246473274433189,-0.9607034160677856,-0.11433185636997223,-0.033543504774570465,-0.29178908467292786,-0.14021366885136025,-0.24414842029535716,-0.004540137610366835,-0.9595369003248398,-0.11040312936125518,0.04155183361922048,-0.2877121398448178
0.9665859999950044,0.17520558034865413,-0.20876804178681085,-0.052574924168068166,-0.9607053589378552,-0.10386373847723007,-0.08691848069429398,-0.31275850534439087,-0.1402941471880342,-0.2442799649286638,-0.004529369238104481,-0.9594917070061304,-0.10076012664416693,0.060862096616399734,-0.30538777334415323
0.9833030000008876,0.17507481510890746,-0.20876602055692953,-0.05266204851822407,-0.9607248650999253,-0.11719948798418045,-0.08218373358249664,-0.31194406747817993,-0.140272373639148,-0.2443019522593079,-0.004525606328366564,-0.9594893101037086,-0.06817620859416224,0.07774514313479368,-0.3082502145400488
1.0000200000067707,0.17495066591513428,-0.20866964833715373,-0.05274142876108926,-0.9607640626350148,-0.12595918774604797,-0.08459033071994781,-0.32027629017829895,-0.14019500218032685,-0.2442734062333029,-0.004503087731123913,-0.9595079919269687,-0.06380741314690176,0.04339252590097532,-0.3084335902218787
1.016736999998102,0.17483285997439363,-0.20854109912372043,-0.05279225709846899,-0.9608106257946434,-0.08952506631612778,-0.06586217135190964,-0.32050424814224243,-0.14014297616235047,-0.24424061424813012,-0.00450729450732375,-0.959523919910431,-0.07157055151490696,-0.04427096241059393,-0.31030349237508353
1.0331540000042878,0.17475784922241022,-0.20844714933887915,-0.05283979950567571,-0.960842045112438,-0.051623404026031494,-0.06973040103912354,-0.3249388337135315,-0.1401712074589232,-0.24420858034969903,-0.004540425329414848,-0.9595277934593246,-0.08432219646825151,-0.04884841269635843,-0.3265443305048958
1.049870999995619,0.1747479290980721,-0.20839545931718756,-0.052910621166650386,-0.9608511643223796,-0.0471007414162159,-0.06239211559295654,-0.3140259385108948,-0.14025292193929256,-0.24415453556056438,-0.004592431094215145,-0.9595293587115199,-0.07739519825736307,-0.008075396081625814,-0.32644711026889506
1.066288000001805,0.17476185239478126,-0.20839846119394143,-0.0529334215734251,-0.9608467251336562,-0.09204547852277756,-0.10109957307577133,-0.3386116623878479,-0.14033963255516316,-0.2440910335794674,-0.0046601969067399315,-0.9595325098323555,-0.058584545449137784,-0.00017679026296266945,-0.3028768218309677
1.0830049999931362,0.17475310223278728,-0.20837040144732133,-0.052965566801143456,-0.9608526306328837,-0.11252984404563904,-0.10985403507947922,-0.3052292466163635,-0.1404018918840776,-0.24400195410100564,-0.004718586829920208,-0.9595457727949153,-0.07061725875847866,0.01842249119279548,-0.30848574239479626
1.0997219999990193,0.17467634041175126,-0.20824982631279876,-0.05299332115533119,-0.9608911977190628,-0.11382544785737991,-0.14471566677093506,-0.3236131966114044,-0.140398109967839,-0.24385325716005712,-0.004759605522526347,-0.9595839232944451,-0.0698269334270584,0.0386900279816068,-0.3289665097324801
1.1164390000049025,0.17454999755903908,-0.20808953943783526,-0.05301430300949303,-0.9609477226182008,-0.0687822699546814,-0.12132749706506729,-0.3387938141822815,-0.1403306675041982,-0.24367162979880652,-0.004783380075134851,-0.9596398073569459,-0.058731939121078686,0.040180796048985314,-0.3376213344007221
1.1331559999962337,0.1744223498109255,-0.20793526247690478,-0.05304192817459405,-0.9610027702148507,-0.06303273141384125,-0.0916566401720047,-0.3264952301979065,-0.14023161368406228,-0.24349990732963953,-0.0047979984903116935,-0.9596978008021628,-0.05220136011696927,0.016614047154033456,-0.32782567063105855
1.149873000002117,0.17430999904429173,-0.20781395683128956,-0.053052605900976074,-0.9610488044768682,-0.07061035931110382,-0.09006376564502716,-0.33805376291275024,-0.14012097710456972,-0.24334844677584633,-0.004818268257769489,-0.959752275078335,-0.0594915604196285,-0.003161495391746061,-0.32802045465678636
1.1665899999934481,0.17421106753322127,-0.20771729256295557,-0.05308548134297462,-0.9610858244661794,-0.09269579499959946,-0.08854314684867859,-0.3093004822731018,-0.14003178687569362,-0.2432157198355662,-0.0048394340349913155,-0.9597988290092297,-0.06619939911304461,-0.008884321528369037,-0.32131072838427305
1.1833069999993313,0.17411822672390198,-0.20756962925495287,-0.053143861765559894,-0.9611313240604159,-0.10357887297868729,-0.10036754608154297,-0.29154497385025024,-0.13996420970178325,-0.24308311782911585,-0.004869953775298309,-0.9598421231532078,-0.06264351592213187,-0.014783720452073315,-0.3177683681288422
1.2000240000052145,0.17399883309996317,-0.2074210879225211,-0.05315280805699817,-0.9611845178531252,-0.06761696934700012,-0.10797615349292755,-0.3171272873878479,-0.13992886764776694,-0.24294745219830383,-0.004907488954776602,-0.9598814322724059,-0.06208373243895121,-0.020972384975329144,-0.32475516786899716
1.2164409999968484,0.17387339436084165,-0.2073131875462564,-0.053184576834781984,-0.9612287374968327,-0.07320177555084229,-0.089418426156044,-0.333952933549881,-0.13994458379745628,-0.242812071521049,-0.0049492774159689895,-0.9599131815130332,-0.05805248977057762,-0.010716327312840654,-0.3373029489484362
1.2331580000027316,0.17375893225831654,-0.20726727210520024,-0.05319492815822618,-0.9612587638054385,-0.05690360814332962,-0.08547604829072952,-0.33239272236824036,-0.13997864726958584,-0.24268299099530535,-0.005022283112886485,-0.9599404777706186,-0.05698399321427165,0.016729303356646845,-0.3565166640762518
1.2498749999940628,0.1736780534946714,-0.20724343275194732,-0.0532050800564293,-0.9612779581222489,-0.07755797356367111,-0.1001385822892189,-0.3280335068702698,-0.13998446824459101,-0.24256533996370028,-0.005079280516294488,-0.9599690648182422,-0.04946006900994101,0.050265128872719035,-0.34365801537406215
1.266591999999946,0.1735908368889474,-0.2072071778394563,-0.05319696627020403,-0.9613019762695016,-0.09343406558036804,-0.11506249755620956,-0.3129788041114807,-0.1399486507407516,-0.2424553899438131,-0.005081356860446863,-0.9600020514850441,-0.045275978227621444,0.048511936864610326,-0.3325686441554066
1.2833090000058291,0.17349307191672877,-0.20712352732985842,-0.053216402242187176,-0.9613365763122362,-0.08137252926826477,-0.1298961341381073,-0.34489351511001587,-0.1399057442095779,-0.2423523263228377,-0.005059846441449565,-0.9600344424118656,-0.06830378502468729,0.02464466278436798,-0.33088094260547696
1.3000259999971604,0.17338145296374044,-0.20702725464000604,-0.05326661599954186,-0.9613746695354324,-0.0650010034441948,-0.10595712810754776,-0.3196554481983185,-0.1398715663844047,-0.2422344692253766,-0.005052158465749576,-0.9600692071570204,-0.08040843772184145,0.014659795449009555,-0.3198022374051264
1.3167430000030436,0.17325408369550122,-0.20694444072271165,-0.05330518916577995,-0.9614133230535121,-0.07974865287542343,-0.0761067196726799,-0.3247385621070862,-0.13982231830344716,-0.24208954973129115,-0.005046457347509559,-0.9601129633972193,-0.07683687847988839,0.007854937766865272,-0.3248895936269275
1.3334599999943748,0.17315486379819697,-0.20685494672511992,-0.0533644660538308,-0.961447168554344,-0.0639314129948616,-0.06383639574050903,-0.29929834604263306,-0.1397522381875045,-0.24192563087989796,-0.005032868153399715,-0.9601645542734312,-0.06097125068012819,0.01018891165470116,-0.3247247364711901
1.350177000000258,0.17308898930527128,-0.20675863281517165,-0.05336755619007007,-0.9614795751777467,-0.06820231676101685,-0.08375358581542969,-0.3164062798023224,-0.13967078672975544,-0.24177809585334487,-0.005027692630049802,-0.9602135939501375,-0.05124396404189159,0.0032006489334320855,-0.3160831788589687
1.3665940000064438,0.17304496595568827,-0.2067281386016653,-0.05336483504700851,-0.9614942073918546,-0.0832166001200676,-0.11256484687328339,-0.33135420083999634,-0.13959254252883624,-0.24165900646522906,-0.005052215951111376,-0.9602548212732684,-0.05705532418974408,-0.0043031570832660895,-0.3277458835893872
1.383310999997775,0.17299726850690042,-0.20669154266838335,-0.05339050250496739,-0.9615092331958036,-0.05930210277438164,-0.11596687138080597,-0.32427412271499634,-0.1395434010109598,-0.24154947145653605,-0.005090804038829418,-0.9602893187928316,-0.06536259185001325,-0.010489528744501504,-0.3338402442738702
1.4000280000036582,0.1729167288005319,-0.20664360672896653,-0.05341609538924516,-0.9615326023865932,-0.04541592299938202,-0.09328673034906387,-0.3112230896949768,-0.1395127926392604,-0.24142764334007524,-0.005112848253175958,-0.9603242850745741,-0.0831271183311986,0.003090742056477313,-0.33446597465667
1.4167449999949895,0.17283322252434655,-0.2066014956279398,-0.05342333717673422,-0.9615562626497989,-0.08654189854860306,-0.09392191469669342,-0.3355446457862854,-0.13946401949040008,-0.24128740430043083,-0.005117450853593356,-0.9603665901572705,-0.06855350075564216,0.02403567442003037,-0.3399814511943855
1.4334620000008726,0.17281371989654462,-0.2065217185998765,-0.05341374176722727,-0.9615774384585445,-0.06713476777076721,-0.06961863487958908,-0.31178003549575806,-0.13939713906302997,-0.24114659879952194,-0.005116316559935845,-0.960411671531184,-0.044985202604271614,0.013567191621644,-0.3390433209390564
1.4501790000067558,0.17279676398264765,-0.20644657126900065,-0.0533988216331596,-0.9615974508163948,-0.05632319301366806,-0.10454452782869339,-0.3121853172779083,-0.13935679075467405,-0.24102131653768824,-0.005102633724272107,-0.9604490475678934,-0.039068395780609125,-0.006719558174185809,-0.3410913209347447
1.466895999998087,0.17278495755550466,-0.2064012960374786,-0.05338496958850019,-0.9616100605019825,-0.06869295984506607,-0.10142094641923904,-0.3473682999610901,-0.1393569018115101,-0.24092771411733313,-0.005085968087847956,-0.9604726041987366,-0.035881411464054096,0.005919882217526269,-0.347698474832491
1.483313000004273,0.17277873615314263,-0.20643161355511375,-0.05335370931460528,-0.9616064054282958,-0.056741151958703995,-0.10165271162986755,-0.35557466745376587,-0.13934078267345903,-0.24089410839955888,-0.005099880173639146,-0.960483298160121,-0.037960117821265675,0.028165516174221687,-0.3348085002280832
1.5000299999956042,0.1727834638814419,-0.20644592348800148,-0.05339862250325699,-0.9615999908481028,-0.0637865662574768,-0.09885837137699127,-0.3164864182472229,-0.1392912495453952,-0.24091086829563219,-0.005109300097519584,-0.9604862291514858,-0.0490470097393402,0.030865756129699513,-0.3274291252939907
1.51644700000179,0.17275467996631624,-0.20644040117585588,-0.05340633537650218,-0.9616059196228671,-0.065278060734272,-0.08657575398683548,-0.3050270676612854,-0.13924201910820844,-0.24094215702036445,-0.005105085551135803,-0.9604855413729865,-0.06598404912713614,0.01954863424442483,-0.3253788668952914
1.5331639999931213,0.17271984520590808,-0.20643383168843168,-0.05342528621740906,-0.9616125347555883,-0.08880231529474258,-0.11526257544755936,-0.3309393525123596,-0.1391989600627127,-0.2409563803373015,-0.00510488930607276,-0.9604882156473225,-0.06447469413973064,0.010364760312681172,-0.3150217044084687
